image,"['v2', 'v3', 'v4', 'v5', 'v6', 'v7', 'v8', 'v9', 'v10', 'v11', 'v12', 'v13', 'v14', 'v15', 'v16', 'v17', 'v18', 'v19', 'v20', 'v21', 'v22', 'v23', 'v24', 'v25', 'v26', 'v27', 'v28', 'v29', 'v30', 'v31', 'v32', 'v33', 'v34', 'v35', 'v36', 'v37', 'v38', 'v39', 'v40', 'v41', 'v42', 'v43', 'v44', 'v45', 'v46', 'v47', 'v48', 'v49', 'v50', 'v51', 'v52', 'v53', 'v54']"
in001201.jpg,"['0.00469260345324283', '0.00762799660318236', '0.00951139096119808', '0.00689857568697795', '0.00624120395187053', '0.00629087629206851', '0.00262469460102405', '0.00814952672257641', '0.00701009851335602', '0.00279064637279296', '0.00463118703619597', '0.0016374436882548', '0.0064345332407193', '0.00307050170052122', '0.00218126048120985', '0.00240486648010761', '0.00118264823013558', '0.00348614867829725', '0.00474387755290394', '0.00488499247687969', '0.00209305837477432', '0.00705632921860366', '0.00369800675085849', '0.00866473028096965', '0.00708072762580729', '0.0066627237909464', '0.00586431823407455', '0.00498825546436151', '0.00737996310277418', '0.00549683290535951', '0.0032342534717534', '0.00363099341820908', '0.0039653917972773', '0.00158594087067717', '0.00523730654066734', '0.00979202883328246', '0.00510668082603443', '0.00586870546678922', '0.00975768652503057', '0.00788667170599994', '0.00913257109417049', '0.00636777839078123', '0.00771586185870159', '0.00664064633139072', '0.00749938831872699', '0.00386453757051', '0.00824650773095163', '0.00841131734692664', '0.00670259097894081', '0.00611762297802912', '0.00894961456650476', '0.00596383222692554', '0.00581151989735719']"
in001202.jpg,"['0.0047741795341102', '0.00734007063393696', '0.0097340736951669', '0.00703171940193532', '0.00618429497391752', '0.00612334207892038', '0.00262140699569322', '0.007928217654945', '0.00726873770443548', '0.00284614997391744', '0.00492237184120191', '0.00182315225416368', '0.0064955330039449', '0.00298700518231922', '0.00228093532459317', '0.00248306992146342', '0.00103309605580514', '0.00358146759935922', '0.00467603174536626', '0.00500844820610608', '0.00193267041551382', '0.0071152119186496', '0.0036614940286755', '0.00889105756114625', '0.00703981016054754', '0.00679186472047638', '0.0057422434908494', '0.00501237941339659', '0.00707827172759416', '0.00526282087995714', '0.00321130231017652', '0.00352689963810777', '0.00407677840204477', '0.0015735249255841', '0.00547851784691842', '0.00978819124741262', '0.00524175234645479', '0.00578900391571645', '0.0098312679862738', '0.00792218110978586', '0.00896690151051221', '0.00643366867900052', '0.00764116231575516', '0.00681692560775646', '0.00734042052558081', '0.00381999057867235', '0.0083038909319157', '0.00838611250922868', '0.00674675856303731', '0.00604863580028999', '0.00904727642107707', '0.0059351735612412', '0.00593521884799699']"
in001203.jpg,"['0.00471783605239415', '0.00722834979874747', '0.00995232293225977', '0.00693370922755988', '0.00624813783150584', '0.00630654844573764', '0.00263903779741564', '0.0078243923907953', '0.00741367115177082', '0.00279570637629633', '0.00465550493396053', '0.00183939013796246', '0.00646811569912821', '0.00311643506803695', '0.00211826627873189', '0.00244595238172034', '0.00101168183532467', '0.00351140375447151', '0.00477216193175593', '0.00494008802904616', '0.00197967465337429', '0.00711551339652466', '0.00364683120662988', '0.00909587090397976', '0.00700168291745516', '0.00682030063559792', '0.00580912761129518', '0.00495777109987823', '0.00689759696871358', '0.00566524433430601', '0.00326507207032015', '0.00334750653235483', '0.0042257105262146', '0.00163264883385575', '0.00505250361310395', '0.00986109890428195', '0.00516604825459689', '0.00559692091871309', '0.0102082098609391', '0.00781193389424351', '0.00906408507412719', '0.00638167116724231', '0.00776791166220496', '0.0066894958164434', '0.00742852590209758', '0.00386802534287404', '0.00825161764781131', '0.00819565484771047', '0.00678151065103307', '0.00632740679416582', '0.00874426056203888', '0.00599462492790048', '0.00597112696543652']"
in001204.jpg,"['0.00462320666228642', '0.00772230214325313', '0.00953052616970758', '0.00683559618656273', '0.00612116374717721', '0.00608159988722368', '0.00265966453005564', '0.0078513449138202', '0.00734057499289674', '0.0027319142801378', '0.00480377452731969', '0.00170475897925831', '0.00645320718184907', '0.00305028412368661', '0.00218090972768462', '0.00244693508964191', '0.00116486396923371', '0.00358578132862514', '0.00467199902852582', '0.00502471495686124', '0.00190309258677461', '0.00714811552785239', '0.00365440714383488', '0.00881936732034941', '0.00702297955437688', '0.00696822691457325', '0.00559817195788334', '0.00494628958939455', '0.00720353566795861', '0.00556107284923785', '0.00324539677171961', '0.00340213933377167', '0.00420097255299483', '0.00160538456966964', '0.00517630788128905', '0.0096891455874126', '0.0052221495137531', '0.00571537595175486', '0.0100060712011954', '0.00783586985865395', '0.00914751720196107', '0.00600929977337662', '0.00773802505994368', '0.00648508722777459', '0.00772572998669102', '0.0038342445773135', '0.00869189787531142', '0.00824515128309691', '0.0067239589980237', '0.00635877121090724', '0.00872282472534231', '0.00604328878953405', '0.00593091905674367']"
in001205.jpg,"['0.00471179889825809', '0.00775136472643513', '0.00935689097184562', '0.00700221551701415', '0.00639513315267015', '0.00622226911791063', '0.0026392918434609', '0.0079211920552451', '0.00727100099197888', '0.00277963871164887', '0.00465370263080688', '0.00163989614249591', '0.00646998978554602', '0.00305235740456085', '0.00215598741921063', '0.00240407705522999', '0.00120487913843042', '0.0035814159176526', '0.00472850046163132', '0.00504874613002604', '0.00187814350817319', '0.00711908370085347', '0.00358232819885559', '0.00923277775011441', '0.0070655576435569', '0.00699527484936105', '0.00552954235026415', '0.00500282659333019', '0.00675148102711445', '0.00532796773394188', '0.003184638468743', '0.00362979029860997', '0.00392675776502496', '0.00158974286269928', '0.00538423582667826', '0.00973306297250506', '0.00536714843658744', '0.00576082079058209', '0.00982992508232587', '0.0079876175364183', '0.00887180423854967', '0.00647136537322694', '0.00772972147886291', '0.0064852584373633', '0.00762804512857234', '0.00390376342469158', '0.00830645054146153', '0.00817576956825903', '0.00676316679131826', '0.00609765319321561', '0.00902933717642899', '0.00593881740433576', '0.00612793979257185']"
in001206.jpg,"['0.00463881915831256', '0.00742931691513486', '0.00980269535667937', '0.00687223906936905', '0.00606415040888243', '0.00628442137976668', '0.00265338448892054', '0.00784820601873003', '0.00737694293960343', '0.00280380387818344', '0.0046009901711424', '0.00168156166776936', '0.00646753158179357', '0.00296983277734576', '0.00226379373275524', '0.00244534100530441', '0.0011085330635273', '0.00359486830731212', '0.00471422493978907', '0.00513583464756985', '0.00175715031932814', '0.00712590041230514', '0.0035725792514568', '0.00859021487728872', '0.00706556817599776', '0.00653361672965197', '0.00599322383078034', '0.00496123833386856', '0.00733901762214467', '0.00529638850474173', '0.00326474163713962', '0.00344595043899294', '0.00408355210547376', '0.00159586730285255', '0.00535780715549518', '0.00982366987012482', '0.00520192344561657', '0.00578734614869863', '0.00985927729045236', '0.00797162583755483', '0.0090800047389309', '0.00646647965427731', '0.00765542772658567', '0.00684338619113691', '0.00729411897945673', '0.00387407823676037', '0.00831402196999273', '0.00819859608577433', '0.00673515889911018', '0.00621218601035646', '0.00894547249548196', '0.00602542708223728', '0.00608090657757251']"
in001207.jpg,"['0.00466786198697562', '0.00770527413662076', '0.00950236633516727', '0.00691882155372634', '0.00595439379938416', '0.00633517926252543', '0.00264428301508899', '0.00828974303341143', '0.00695589618999411', '0.00279851101852043', '0.004679875450974', '0.00169186314213913', '0.00645903829553355', '0.0028940026029818', '0.00238604506988463', '0.00240886747019689', '0.00110365309758737', '0.00356659867408938', '0.00467393495388201', '0.00497689969900271', '0.00198973285298991', '0.00713157197085518', '0.00361852300001725', '0.00902894815694084', '0.00706199461627994', '0.00667619697688338', '0.00596205968717499', '0.00485518751970799', '0.00699785682592007', '0.0052013246488239', '0.00324939192266004', '0.00355070202183745', '0.00395691886157247', '0.00156067498240404', '0.00543296083858149', '0.0100499320794177', '0.00517943883460408', '0.00606516215531283', '0.00967257678686374', '0.00786807902067931', '0.00879650808357206', '0.00635472612830681', '0.00767137370250751', '0.0066097280841054', '0.00754289817778084', '0.00384529252270173', '0.00830246983218801', '0.00809863089876', '0.00677626157918021', '0.00627404772081036', '0.00884598659557275', '0.00602359961132385', '0.0061562934146652']"
in001208.jpg,"['0.00465206062955311', '0.00773560631913869', '0.00947534054537295', '0.00691364500232531', '0.00614157580647218', '0.00633781201738129', '0.00269182356633527', '0.00770185345229078', '0.00756727499260244', '0.00274774782307081', '0.00461431732061927', '0.00169970213555456', '0.00650699333274212', '0.00296765676995848', '0.00224975857841757', '0.00245720668343053', '0.00109229311087667', '0.00383093118636944', '0.00464101679959528', '0.00504775034261275', '0.00183265313504133', '0.00710983619706843', '0.00341083583476538', '0.00908381122714804', '0.00702225169814577', '0.00694627901914731', '0.00569633771179105', '0.00494653723617104', '0.00690588684786084', '0.00528151762484634', '0.00322945595208109', '0.00342688587238297', '0.00413746823543982', '0.00160145389637183', '0.0054130131144279', '0.0098924426051562', '0.00514410764661372', '0.00575836065170483', '0.00998053376341829', '0.00785131513946879', '0.00901346800691835', '0.00604221817227254', '0.00773434678734616', '0.00634668544667525', '0.0077806605667462', '0.00379075381656044', '0.00864075427423108', '0.00830229716136836', '0.00679138889224332', '0.00627266129341952', '0.00886895308615614', '0.00598873080514421', '0.00604268425393766']"
in001209.jpg,"['0.00462847558580321', '0.00770140643988828', '0.00956940003015781', '0.00688659592137254', '0.00610486285726655', '0.0064314463043864', '0.00271734617808701', '0.00743214691251592', '0.00778479789419443', '0.00284796897317845', '0.00448984437634374', '0.00174106070470484', '0.00638969034720469', '0.00311136604154704', '0.00214032897206892', '0.00238613703075737', '0.00111800763691815', '0.00357053843571916', '0.00475522178138427', '0.00511976846096071', '0.00184303912886821', '0.00713204669994774', '0.00356013161120317', '0.00884860358290032', '0.00710309428559036', '0.00681518832356793', '0.00578275770524936', '0.00490074432932629', '0.00713168049333966', '0.0053165599068742', '0.00320316924163494', '0.0035218620097658', '0.00409404988233849', '0.00154748126774417', '0.00540180534824131', '0.0100556550584218', '0.00521700152548456', '0.00570956994167024', '0.0098584671047671', '0.00804743755644568', '0.0087266752733858', '0.00644028116715004', '0.00760221848475633', '0.00685771077168675', '0.00744770519804726', '0.00381269161376278', '0.00832009659087074', '0.00813801637228441', '0.00679885985444758', '0.00626523051375214', '0.00880520250811901', '0.00596653672051214', '0.00606436681780695']"
in001210.jpg,"['0.00468825999164825', '0.00727505033777077', '0.00997658233519022', '0.00689517741541318', '0.00600205299014107', '0.00624535114215228', '0.00264021695113318', '0.00840586438741651', '0.00681151836158878', '0.00282312670645893', '0.00473290117700613', '0.00177853480373381', '0.00646671512046273', '0.00292122989861826', '0.00226662090092212', '0.00250759261011471', '0.0010282601835873', '0.0036125698273181', '0.00471041462263693', '0.00498971786876742', '0.00192074732676226', '0.00714316354736546', '0.00363585204517806', '0.00884691270283536', '0.00703526995431627', '0.00670496648221011', '0.00596777649817532', '0.00489818583805626', '0.00717076922834536', '0.00538385555884002', '0.00321256288421775', '0.0035946949657723', '0.00398828735759107', '0.00159722063758819', '0.00530110154505025', '0.00998927877514935', '0.00511641788440712', '0.00594847087368828', '0.00977853077531922', '0.00785394063075332', '0.00886159588682983', '0.00649310602540602', '0.00771299656387701', '0.00657027195509971', '0.00756415320374332', '0.00385379441796829', '0.00815796463642829', '0.00816501593098785', '0.00684538750750187', '0.00605618108187035', '0.00890524941658339', '0.00610869923909994', '0.00609785520782351']"
in001211.jpg,"['0.00463950659121627', '0.00756943579097312', '0.00962793077405301', '0.00694663883736646', '0.00644333376581289', '0.00649180118887773', '0.00257694996321734', '0.00825109760425222', '0.00703093216472153', '0.00274402649460636', '0.00453057560808787', '0.00172221707151126', '0.00640453426792059', '0.00307215821186889', '0.00213968060615493', '0.00240234411322513', '0.00108756535851587', '0.0035366085119717', '0.00474853808570995', '0.00506026806509931', '0.00184678392609164', '0.00709482762989095', '0.00366363811631372', '0.00859851321627541', '0.00700762740590242', '0.00693326113399831', '0.00566440596585137', '0.00486304723776469', '0.00744147358181194', '0.0051925090451409', '0.0032308367649033', '0.00371415249429248', '0.00380021057080618', '0.00159515480010289', '0.00546435793487673', '0.00979223797589703', '0.00522700590549356', '0.00583607804100539', '0.00985529975166819', '0.00794146074192484', '0.00903172933329856', '0.00651995520456928', '0.00773727696683368', '0.00649251660242818', '0.00767438564297533', '0.00386213931294187', '0.00809627045414887', '0.00812056704345048', '0.00682767358541792', '0.00626632335660615', '0.00880203814480884', '0.00598016773888599', '0.00619456407351001']"
in001212.jpg,"['0.0046819116877297', '0.00732872660903242', '0.00981687607733308', '0.00693268994105697', '0.00609264493486938', '0.00627615500920101', '0.00264683393693876', '0.00847347441299076', '0.00675335402544122', '0.00287044861046722', '0.00466910116309084', '0.00172254349396228', '0.00642912045181776', '0.00306605233307559', '0.00217411326634327', '0.00247424447792682', '0.00109798430151146', '0.00369301566306221', '0.00476264703063174', '0.00502962433422133', '0.00187822097888601', '0.00711347674054575', '0.00355183154334195', '0.00882083834722973', '0.00701976223495475', '0.00695207801789661', '0.00568093822719471', '0.00484673391914881', '0.00718394303011998', '0.00537653824111922', '0.00330531697295961', '0.00362015893331303', '0.00392662316309497', '0.00159272455531599', '0.00536106719629445', '0.0101001677600494', '0.00520232231457615', '0.00570938971254424', '0.00989241310729416', '0.00804058813728408', '0.00871526988459117', '0.00618504157733212', '0.0077259531133983', '0.00685628081082618', '0.00736544014059461', '0.00377409148298794', '0.008518467973748', '0.00801846665816057', '0.00684505095260128', '0.00625129659823928', '0.00889413624196754', '0.00596946747273033', '0.00624762311284493']"
in001213.jpg,"['0.00468522121686094', '0.00770398424138452', '0.00950663024734236', '0.00702585037104908', '0.00590400324122774', '0.00631127303403125', '0.00266244742877691', '0.00832406942426219', '0.00697545368391686', '0.00277782373121606', '0.00455829573107341', '0.00177828333241446', '0.00645034160705474', '0.00321036967439771', '0.00205094654807417', '0.00246534802702395', '0.00106399953845933', '0.00366777788047456', '0.00472753642710567', '0.0050683858243411', '0.00184050741032352', '0.00709792834481734', '0.00361557588347391', '0.00869956775564197', '0.00704795037152569', '0.00684449391793563', '0.00581068946539122', '0.00485708859797767', '0.0074070348486325', '0.00533520719497382', '0.003232347120605', '0.00357435470977001', '0.00402495257766113', '0.00168472694310182', '0.00531802268898469', '0.00999892285607112', '0.0051567591037067', '0.00598107619884747', '0.00970136879686186', '0.00792997301189008', '0.00891571668981597', '0.006178521891054', '0.00771490730086653', '0.00663359551345986', '0.00754768949466771', '0.00382115329309409', '0.00854892390104172', '0.00835045568272207', '0.00672094400561152', '0.00641238836032956', '0.00861384021350866', '0.00599262152829815', '0.00597874165718245']"
in001214.jpg,"['0.00472288508051332', '0.00748221130952003', '0.0097356256078507', '0.00693456679581816', '0.00594114396735923', '0.00631477924818296', '0.00265743997889853', '0.00800687469252653', '0.00718322935975883', '0.00279531091597546', '0.00457066379523384', '0.00169146917688911', '0.00644469285975839', '0.0031172245749275', '0.00212129468628164', '0.00245679321110646', '0.00119562812716899', '0.00356149363997974', '0.00465647064116671', '0.00498252333012254', '0.00196382506822241', '0.00713504048198727', '0.00371042602842052', '0.00879649821963161', '0.00719332325627313', '0.00674955276840679', '0.00587754191802659', '0.00483486480478207', '0.00718798935011926', '0.00547953436489232', '0.00320172640024319', '0.00348925520049408', '0.00411093824756752', '0.00162311961602803', '0.00525739391507411', '0.0103549458660821', '0.00503726194113724', '0.00577486895290953', '0.00998031866784411', '0.00780710973055932', '0.00869111331540763', '0.00617585270632108', '0.0078171274322651', '0.00655487549217852', '0.00758060302283922', '0.00391702131603118', '0.00848316129360791', '0.00807411572210226', '0.00677762340640782', '0.00608333627837104', '0.00904784305580034', '0.00599497603876142', '0.00622056694665866']"
in001215.jpg,"['0.00468528754895623', '0.00767333519776747', '0.00954523221147395', '0.00692340741912564', '0.00637337408133168', '0.00660296557923585', '0.00266008059460057', '0.00799587059999965', '0.00728976433969696', '0.00281390221290214', '0.00448252046113145', '0.00160981781541428', '0.00646817079408413', '0.0032183852849806', '0.00201875164062389', '0.00246863896007962', '0.00119404781698044', '0.00378696879281927', '0.00462166473169873', '0.00516386537307668', '0.00184521312047743', '0.00714752385564897', '0.00354275918817426', '0.0087153240011288', '0.00716465858317939', '0.00679099731469366', '0.00596287311575409', '0.00483226967377096', '0.00729186572998215', '0.00541204259522496', '0.00325152466893233', '0.00362073518881142', '0.00397382352223006', '0.00160511626520063', '0.00531246270573647', '0.00976714206455822', '0.00511599807478379', '0.00575119695278449', '0.0099676746508477', '0.00793003954525054', '0.00921712722082626', '0.00614576326652752', '0.00771664849165936', '0.0068709869652617', '0.00729006267755686', '0.00392415087088941', '0.00851489681086369', '0.00824637683426688', '0.00676390143876384', '0.00623764997366401', '0.00889583162267329', '0.00586734937516952', '0.00605213278973688']"
in001216.jpg,"['0.00471436297344506', '0.00738137472300195', '0.00977512212203788', '0.00702539255983229', '0.005949937655486', '0.00628007156533257', '0.00259860912231252', '0.00809669497415119', '0.0071496952036197', '0.00275523056645138', '0.00469935771159179', '0.00174230542419781', '0.00642827157925887', '0.00300985814104061', '0.00225587337707656', '0.00240920973356828', '0.00105910798803377', '0.00345992005220504', '0.00482879668879882', '0.005148381876005', '0.00181289042737472', '0.00711780413693945', '0.00365858485635315', '0.008947847626772', '0.00719805043928981', '0.00700120495973302', '0.00565695616314506', '0.00492799104958387', '0.00690775242357294', '0.00553500761295378', '0.00321475733765288', '0.00374118824477225', '0.00384899715617543', '0.0015569760534201', '0.00521625941369767', '0.00984419553444044', '0.0051539609158136', '0.00574650828212591', '0.00991000778641032', '0.0079531165225605', '0.00899855627379774', '0.00641858969219064', '0.00771311248791463', '0.00665057248963186', '0.00758572508571354', '0.00385133462271337', '0.00835983163787841', '0.0080577877131584', '0.00677966800084591', '0.00625978925959053', '0.00892002023251154', '0.00598900894669092', '0.00615569097856048']"
in001217.jpg,"['0.00469460779929812', '0.00750716436256448', '0.00968911461157579', '0.00695175009452036', '0.00608470769606486', '0.00625995798299087', '0.00269281297230088', '0.00798677945065194', '0.00724312825780098', '0.00278757623028829', '0.00471364370036186', '0.00176317599336611', '0.00642146725176957', '0.00280509496861814', '0.00240509584658978', '0.00238092138003061', '0.00108889666483331', '0.00356581409481075', '0.00469723526493317', '0.00511280493055435', '0.0018112384415437', '0.00710222164957593', '0.00364886477460694', '0.00909931827531361', '0.00714540342955738', '0.00698639887531196', '0.00569818012574533', '0.00498444483331345', '0.00702429195693454', '0.00553926220296025', '0.00315485588761433', '0.0036984925842166', '0.00391866019013795', '0.00156100106336561', '0.00519088499746984', '0.00988554299881675', '0.00518511775523648', '0.00594506339265607', '0.00975122710862602', '0.00787634917623495', '0.0090035842167352', '0.00646414415097092', '0.00774902037446224', '0.00638453765066393', '0.00769410352803787', '0.00390963894020505', '0.00819434189416804', '0.00832984169930811', '0.00671072115735963', '0.00618603897052549', '0.00900363394147988', '0.00593482850535402', '0.00599508376437908']"
in001218.jpg,"['0.00474626039604838', '0.00745277069184961', '0.00975905106751793', '0.00694372320947528', '0.00617897103475465', '0.00623756308139406', '0.00269333482434405', '0.00815980235559477', '0.00709259254475198', '0.00280147761939058', '0.00476887657147571', '0.00173624172051071', '0.00643952104983373', '0.00316759795904366', '0.00209559935349571', '0.00239662159948885', '0.00114499363103097', '0.00347042394618227', '0.00469978299199499', '0.0050237264759436', '0.0019306416161949', '0.00711238099708533', '0.00372633876164384', '0.00906925748880305', '0.00718981811639028', '0.00692625873027834', '0.0057900450430151', '0.00492345509613367', '0.00693462533597983', '0.00537923753302562', '0.00318689820114475', '0.00356511385193136', '0.00407526661963339', '0.00156690462905696', '0.00532551656685899', '0.00970008728916137', '0.00524289318362588', '0.00586444272669032', '0.00990267890016175', '0.00788918662314506', '0.00912742888523179', '0.00644480475883473', '0.007662982300036', '0.00675971751571101', '0.00743093036285724', '0.0039016504211508', '0.0082649324910929', '0.00815961432771518', '0.00677261072130444', '0.00641458281006317', '0.00873325376630427', '0.00598328356881629', '0.00608668734126471']"
in001219.jpg,"['0.00474083138593002', '0.00754833379223414', '0.00965428520137219', '0.00685790090276827', '0.0062057628310472', '0.00635817433812935', '0.00260801303626368', '0.00823648820517827', '0.00704750742134032', '0.00280542720525704', '0.00466454467471628', '0.00173828106218956', '0.00645035643221718', '0.00301246709043959', '0.00224736294578149', '0.00243995844530945', '0.00106401124274547', '0.00337270164137043', '0.00471810841266755', '0.00511524088973755', '0.00189173729615878', '0.00712097547744035', '0.00377648211345507', '0.00898964314296713', '0.007159646595339', '0.00675322694167599', '0.00597403752642926', '0.00483472687873468', '0.00706200057795862', '0.00557949759985348', '0.0032322509064977', '0.00365885902509509', '0.0039608495259236', '0.0015941843901058', '0.00512293941931355', '0.0100437878733421', '0.00521779208302212', '0.00573151613055789', '0.0100074511055319', '0.00792491876641503', '0.00886940096012801', '0.00629879964108545', '0.00767171924306491', '0.00637012186217139', '0.00785258451834317', '0.0038325335433998', '0.00843051896725662', '0.00809404937192071', '0.00675695275920242', '0.00647173968630039', '0.00863118455103101', '0.00604027855077751', '0.00619401296467344']"
in001220.jpg,"['0.00475245395401674', '0.00747422120641216', '0.00983580257257251', '0.00695481862127242', '0.00618963732385901', '0.00629489836979612', '0.00264832811570336', '0.00770676863236796', '0.00750086883264611', '0.00282191330251418', '0.00460744870862149', '0.00173107929818352', '0.00646873208897411', '0.00298998948316253', '0.00224309072554305', '0.00244785937034126', '0.00103601989594659', '0.00347691757382876', '0.00476282991265686', '0.00516041465847986', '0.00182832847934551', '0.00711516056274012', '0.00358852598119041', '0.00890121926620082', '0.00726666850439529', '0.00706080373516679', '0.00573122561645345', '0.0049330869895881', '0.00712219708189296', '0.00546857491501981', '0.00323196278661587', '0.0035541666497829', '0.00397120232644545', '0.00162894981291296', '0.00519029742073116', '0.00996269972426051', '0.00528612102160664', '0.00562967754894018', '0.0100655942699105', '0.00785059405150184', '0.00877583980278045', '0.00638645273680946', '0.00773026057461504', '0.00670692185747911', '0.00742154826461769', '0.00386184336073936', '0.00835504366679366', '0.00816859759965596', '0.00681535838528115', '0.00625176292431838', '0.00884843807126554', '0.00596447214501257', '0.0061277127363041']"
in001221.jpg,"['0.00480857983612622', '0.0074628337320019', '0.00971785721754598', '0.00700425040247433', '0.00618323083137297', '0.00605454258494722', '0.00262210420407578', '0.00820483762323135', '0.00702519803528784', '0.0028570232641784', '0.00500715528131695', '0.00175343808876043', '0.00644964515825193', '0.0031626409765188', '0.00206087298316948', '0.00246559906697987', '0.00105947505139884', '0.00365616430248015', '0.00466120602741665', '0.00506805624400526', '0.00194298594250888', '0.00709516691747313', '0.003635460220761', '0.00904952375930322', '0.00709718249180799', '0.00685055353740345', '0.00593844569421071', '0.00480584411199292', '0.00707953900381428', '0.00550203529943278', '0.0031886527411396', '0.00372568124934038', '0.00381366593309792', '0.00158922291607185', '0.00517466200293021', '0.00983257882295234', '0.00531772592269111', '0.00573482015560007', '0.00989135227505783', '0.00800044937518424', '0.00892243250185578', '0.0063206168331474', '0.00773205521631041', '0.00691965678819487', '0.00726767897115755', '0.00386853876797937', '0.00842983144067768', '0.00833379550823522', '0.0067359968182951', '0.00626461103349017', '0.0087989977926438', '0.0060066204656681', '0.00591588374820523']"
in001222.jpg,"['0.00472456101260503', '0.00749054697454192', '0.00964923039286697', '0.00694621271134138', '0.00613947838140434', '0.00640713262913661', '0.00263263535508421', '0.00824883398309494', '0.00698068256611652', '0.00282355082125498', '0.00456277268201207', '0.0018068482428478', '0.00646933091411279', '0.00291079766853231', '0.00234297706669321', '0.00245557791179623', '0.00102975265507409', '0.00360597768445424', '0.00461331874507205', '0.00512754726647043', '0.00194395598935286', '0.00709816278961488', '0.00370194186421903', '0.00918043141577485', '0.00711626216303967', '0.00714222421478265', '0.00553564099261735', '0.00493842932102944', '0.00695433108648265', '0.00545680611297688', '0.00321519495566013', '0.00353938374186889', '0.00397622215804567', '0.00156817068700851', '0.00518418579149291', '0.0100019463790999', '0.00509741751713963', '0.00577143506105974', '0.00993660196551783', '0.00794618574484062', '0.00897257785599667', '0.00600786048100104', '0.00768187791243641', '0.00651075823577494', '0.00762941167919212', '0.00378099922315899', '0.00867611018887113', '0.00806149112240792', '0.00673239385614819', '0.00637442691406663', '0.00874618850552144', '0.00588623135401628', '0.00630726656780722']"
in001223.jpg,"['0.00474480677274147', '0.00737400749099505', '0.00979966044456683', '0.00690648422833818', '0.00601846676060433', '0.00630731096255119', '0.00263453582909382', '0.00822574762525326', '0.00702884880643211', '0.00282929109632234', '0.0047238491705805', '0.0016873329124998', '0.0064302133446788', '0.00304250434654647', '0.0022242902887322', '0.00241661925540759', '0.00115544470417811', '0.00349786821248218', '0.00476096278647222', '0.00512753342392296', '0.00184543889542266', '0.00716850277619532', '0.003700491256903', '0.00935941752556397', '0.00709792949497648', '0.00716359006171065', '0.00573987743057491', '0.00484047953362187', '0.00689519930154792', '0.00538344232770289', '0.00324382707829667', '0.00354596594111019', '0.00395614478119014', '0.00163920048992258', '0.00515776212103932', '0.0100671434937804', '0.00515939203288275', '0.0058674235813109', '0.00987142512274765', '0.00787084533570418', '0.00896960607014229', '0.00616795500041279', '0.00775574338855945', '0.00674051379325827', '0.00742131437527726', '0.00380433444584628', '0.00843779316143385', '0.00819469531013251', '0.00664240937987913', '0.00648293409281006', '0.00860813437535616', '0.00605787165513414', '0.00614110008099699']"
in001224.jpg,"['0.00462491476382474', '0.00725292653294201', '0.00997703233280472', '0.00695453347204529', '0.00597590005637401', '0.00644763309567462', '0.00262548673260305', '0.00801082055109583', '0.00726940202094088', '0.00280346316688667', '0.00455318586524932', '0.00150886044287821', '0.00641560132301569', '0.00309329284111793', '0.00214145589859185', '0.0024389207415816', '0.00129469535678697', '0.00366614992740052', '0.00472349694455409', '0.00503356535625834', '0.00193285366327268', '0.00715414323085913', '0.00358186300362789', '0.00890258254126724', '0.00707037240094515', '0.00679844100172087', '0.00614069483096662', '0.0047949843340185', '0.00733375260556506', '0.00539861919393478', '0.00316438288601564', '0.00364981776924647', '0.00398474835937792', '0.00155887087840864', '0.00532258752974486', '0.00998346887504275', '0.00520214051875652', '0.00580216071602118', '0.00992477137312136', '0.00799420096658475', '0.00890762681903221', '0.00649196522029573', '0.00774084075443874', '0.00675312849857719', '0.00749663968712385', '0.00384680013428261', '0.00816474285412582', '0.00832317212637761', '0.00675871844705029', '0.00606175270040661', '0.00901027182779111', '0.00604257844726118', '0.00593213073135251']"
in001225.jpg,"['0.00469085824280896', '0.00737246748339452', '0.00977991008006081', '0.00690487262878527', '0.00620727702199141', '0.00640828063951654', '0.00261424628197544', '0.00797281073149389', '0.00736106471743169', '0.00276198999161879', '0.00466338176103488', '0.00175573028604524', '0.00633342395004624', '0.00310004129868921', '0.00213175146649899', '0.00236705920966141', '0.00106946672208134', '0.00355965986211391', '0.00476708990241086', '0.00502643232550387', '0.00187813630948485', '0.0071604964682744', '0.00368345982692108', '0.00946932962826844', '0.00709772257946612', '0.00697381934937693', '0.0058808475106322', '0.00475308643508963', '0.00675677725368502', '0.00552873952423576', '0.00318026780883621', '0.00359808779837936', '0.00395506864744623', '0.00160717382418014', '0.00516812538267777', '0.00998944472836981', '0.00533486051862214', '0.00578152425751231', '0.0099737816325841', '0.00790058291147854', '0.00871021032925416', '0.00660924558669924', '0.00772784140229757', '0.00672201949223892', '0.007482320812695', '0.00379726727173469', '0.00811927233643356', '0.00807980180176429', '0.00675146956201628', '0.00627976278552891', '0.00885717656333389', '0.00600729957334516', '0.00619919468839918']"
